date,AAPLclose,axpclose,catclose,baclose,cscoclose,cvxclose,ibmclose,msftclose,pgclose,xomclose
2015-12-24,102.4677,66.4883,63.3196,132.4629,24.6209,83.1704,122.9123,52.2383,71.9096,70.9949
2015-12-28,101.32,66.1093,62.8576,133.395,24.603,81.61,122.655,52.0979,71.7926,70.2335
2015-12-29,103.1411,66.8579,62.1328,135.9883,24.5401,80.1117,122.0872,52.3599,71.9096,69.7111
2015-12-30,101.7942,66.4883,62.6854,135.1208,24.9534,80.9008,124.0124,52.9214,72.3055,70.083
2015-12-31,99.8403,65.9103,62.2324,133.4411,24.7377,79.8723,123.62200000000001,52.6968,72.0445,69.1534
2016-01-04,99.9257,64.0528,61.571000000000005,129.6665,24.4008,79.7571,122.0961,51.9201,71.4507,69.0117
2016-01-05,97.4216,63.0673,61.5982,130.1926,23.9163,78.773,120.6144,51.2837,70.5149,68.5779
2016-01-06,95.5151,61.3159,60.955,128.1253,23.8076,79.4468,120.5257,51.5177,70.7399,69.1622
2016-01-07,91.4839,60.7639,59.9946,122.75399999999999,23.5541,76.3083,119.9224,50.5818,70.056,68.5868
2016-01-08,91.9677,60.56399999999999,57.928999999999995,119.9669,23.0107,73.6042,117.87299999999999,48.8225,69.4442,67.48899999999999
2016-01-11,93.4568,60.9638,57.3401,120.1699,22.4402,72.8151,116.7818,48.9722,68.3555,66.1255
2016-01-12,94.8132,61.2969,55.6912,121.7481,22.8839,71.6094,118.2013,48.9441,68.9853,65.2402
2016-01-13,92.3755,59.8216,55.809,118.2411,22.9564,72.8329,117.9085,49.3933,68.8413,66.5771
2016-01-14,94.3959,60.2404,55.1657,119.2378,22.2772,72.1059,116.3736,48.3265,68.2475,66.9755
2016-01-15,92.1289,59.8787,56.416000000000004,115.9431,22.3315,75.7763,117.9174,49.7022,68.5174,70.0476
2016-01-19,91.6831,59.6217,54.9207,116.3399,21.3897,74.1805,115.3622,47.7182,67.4647,68.6842
2016-01-20,91.8064,59.9929,54.1502,112.7222,21.598000000000003,72.2654,113.6588,47.3158,69.0393,67.6395
2016-01-21,91.3417,59.6217,53.9484,113.885,20.7377,70.0224,108.1138,47.531000000000006,68.8241,64.7887
2016-01-22,96.198,52.407,54.7556,115.0017,20.7377,71.8576,109.0454,47.2409,69.6318,65.6032
2016-01-25,94.32,52.3689,55.93899999999999,114.448,21.1633,74.0652,108.6816,48.9348,70.2127,67.79
2016-01-26,94.8417,52.4355,53.1228,118.1396,20.9822,71.7158,108.309,48.4669,69.7498,65.497
2016-01-27,88.6099,51.893,54.2694,107.5909,21.4803,74.5794,108.7615,48.8225,71.5287,67.9051
2016-01-28,89.2454,50.332,53.4989,108.9106,21.2177,73.8436,107.3154,47.9334,71.5197,66.6567
2016-01-29,92.3281,50.9221,56.0307,110.8672,20.9234,76.1753,108.4332,48.7149,72.4454,68.1618
2016-02-01,91.465,52.0643,57.0948,112.1869,21.5437,76.6629,110.7133,51.5551,74.1427,68.9232
2016-02-02,89.6154,51.0744,57.5168,108.4584,21.2629,75.6167,110.7488,51.1995,73.6253,67.5421
2016-02-03,91.3891,51.5027,55.6546,112.473,20.6743,72.0261,109.072,49.5992,72.8085,66.03699999999999
2016-02-04,92.1234,51.7597,58.0397,114.0788,20.9188,75.0227,110.6512,48.8131,73.6072,69.48100000000001
2016-02-05,89.663,51.379,60.5073,113.1098,21.3173,75.1734,113.2507,48.6634,73.2441,70.6762
2016-02-08,90.6071,49.8751,60.6541,110.2581,20.7287,73.4801,114.0669,46.9415,73.6979,70.8975
2016-02-09,90.588,50.093999999999994,59.2414,109.7136,20.7649,76.2373,113.807,46.2396,74.9867,71.8537
2016-02-10,89.9014,49.7704,58.6451,108.3816,20.5113,73.5155,111.1989,46.1179,75.0049,71.541
2016-02-11,89.3578,48.6473,57.0031,101.0047,20.3845,73.6219,107.7214,46.5203,74.0791,70.8888
2016-02-12,89.6343,50.1226,56.3334,101.1816,22.3496,73.5776,105.6241,46.5016,72.518,71.1122
2016-02-16,92.1615,50.6175,57.9296,104.8794,22.739,75.7408,108.4832,47.2596,73.5073,72.3897
2016-02-17,93.573,51.0268,59.8193,108.363,23.4001,76.1449,110.0068,48.1551,73.943,72.5594
2016-02-18,91.7992,51.5408,61.6998,109.5086,23.9616,79.2873,113.0183,49.4087,74.8324,73.2563
2016-02-19,91.5893,52.0738,60.6541,107.2639,23.9344,77.8687,118.7095,49.1919,74.4059,73.6583
2016-02-22,92.3904,52.9495,60.0119,109.34100000000001,24.0431,77.6622,119.2742,48.8431,74.2334,73.703
2016-02-23,90.3019,52.4545,61.7457,108.8846,24.1155,79.7452,119.8926,49.6255,74.542,73.6047
2016-02-24,91.6466,52.0072,60.3422,107.6644,23.6537,76.2347,118.6647,48.2399,74.2516,72.5684
2016-02-25,92.27600000000001,52.7211,60.4339,108.8101,23.8348,76.5579,119.0232,48.4096,74.0247,72.8275
2016-02-26,92.419,52.7115,60.9751,110.0582,24.0883,76.5848,120.5469,49.1071,74.7326,73.2652
2016-02-29,92.2092,52.9019,61.3421,110.0768,23.9163,75.7319,118.3331,48.353,73.6072,73.0329
2016-03-01,95.8713,54.0631,62.1035,111.7348,23.708000000000002,74.9149,117.4368,47.9571,72.872,71.6035
2016-03-02,96.0811,54.3677,63.3786,111.446,24.2966,77.33,120.4303,49.5595,73.7252,72.613
2016-03-03,96.7963,55.291000000000004,63.6446,111.4088,24.36,78.2368,122.1601,49.9082,74.9232,73.8816
2016-03-04,98.2363,55.4813,65.8187,112.7687,24.3329,78.587,123.5045,49.3427,75.1864,73.6136
2016-03-07,97.1492,56.1571,66.8186,114.4732,24.2695,78.9461,123.5045,49.0411,75.7764,73.5153
2016-03-08,96.3481,56.5664,68.589,113.9609,24.5774,81.4062,125.6107,48.0985,75.4224,75.454
2016-03-09,96.4339,56.2047,65.8003,114.4359,24.4959,79.6733,124.6428,48.6829,75.3861,73.8191
2016-03-10,96.4816,55.9192,65.9287,114.5104,25.003,83.3365,125.8437,49.8045,75.2953,73.6136
2016-03-11,97.5211,56.5949,65.4609,116.0846,24.7947,84.3421,125.6466,49.0599,74.6782,73.4171
2016-03-14,97.7691,56.6996,66.7819,117.6773,25.2294,84.9167,127.5915,50.0213,74.1971,73.426
2016-03-15,99.7336,56.376000000000005,66.7176,117.6959,25.0845,84.6294,127.9679,50.1156,73.6707,73.6226
2016-03-16,101.0592,56.8234,66.4516,118.823,25.0483,84.6383,128.1292,50.5115,73.7978,73.9888
2016-03-17,100.897,57.1851,68.1946,121.7384,25.2475,85.6529,129.7694,51.2278,73.825,74.0335
2016-03-18,101.0115,58.2701,69.6256,124.7748,25.5282,86.9907,131.7859,51.52,75.1047,75.1323
2016-03-21,101.00200000000001,58.2606,69.2311,126.5446,25.655,87.7089,131.8308,50.4172,75.4678,75.2217
2016-03-22,101.7744,57.6895,69.6164,125.8553,25.5282,86.5866,133.211,50.7659,75.6221,74.7035
2016-03-23,101.2118,57.7086,69.3045,123.7503,25.6097,85.7427,132.736,50.9639,75.0957,75.1502
2016-03-24,100.7731,57.5563,67.5891,123.061,25.2022,84.0278,130.3161,50.8696,75.1683,74.8197
2016-03-28,100.3153,57.3754,69.066,122.2879,25.3199,85.1591,132.6015,51.0958,75.2318,75.0251
2016-03-29,102.6899,57.68,69.0935,121.906,25.2656,85.0065,133.0049,50.4643,74.9867,75.2396
2016-03-30,104.4828,57.385,69.7265,119.7637,25.4467,85.5811,133.8384,51.5671,75.1501,75.5165
2016-03-31,103.9392,58.4415,70.1852,118.2362,25.7727,85.5182,133.0138,51.8876,75.0412,75.5076
2016-04-01,104.8929,58.1559,70.2127,118.2548,25.7818,85.6529,135.7384,52.0573,74.7054,74.6767
2016-04-04,105.9705,57.699,70.442,117.6773,25.980999999999998,84.6294,136.6974,52.3777,75.8127,74.1139
2016-04-05,104.7212,57.2898,69.4605,118.32,25.715999999999998,83.8842,136.2941,52.2458,75.5222,74.2926
2016-04-06,105.8179,57.2706,69.0202,119.1583,25.2042,83.2018,134.4389,51.4257,75.4769,73.4439
2016-04-07,103.5101,56.2951,69.0018,118.2921,25.588,85.1501,134.4568,51.9536,76.0668,74.4266
2016-04-08,103.6245,56.9072,68.0386,119.1117,25.2225,85.1052,132.8704,51.3315,75.5495,73.5868
2016-04-11,103.9678,57.1941,68.2037,119.1397,25.3047,86.4879,133.8563,51.2938,75.5132,74.3372
2016-04-12,105.322,58.0358,68.4606,120.5927,25.2408,85.5092,133.7667,51.1901,75.0866,74.4355
2016-04-13,106.8479,59.4513,69.8091,122.1482,25.259,87.5473,134.1073,51.5106,75.1773,75.3557
2016-04-14,106.9051,59.786,72.5886,121.8781,25.7982,87.6281,135.5413,52.1704,74.8415,75.7845
2016-04-15,104.7594,59.4322,72.5152,122.1389,25.8165,87.9693,135.4785,52.1798,75.0424,76.3205
2016-04-18,102.4992,59.8625,72.6253,122.9213,25.4966,87.2959,135.9804,52.4531,75.3077,75.9096
2016-04-19,101.9556,60.7998,72.6987,123.5826,25.7617,88.6157,136.7064,53.2166,75.7927,76.6332
2016-04-20,102.1654,62.1867,73.7444,121.6173,25.8896,90.2318,129.0613,53.1506,76.2045,77.0174
2016-04-21,101.0592,62.7509,73.1481,121.7756,25.9901,91.3002,130.9524,52.3966,74.6215,77.5444
2016-04-22,100.7826,63.056999999999995,72.861,122.0644,25.8074,91.0399,133.8115,52.5757,73.9352,77.5355
2016-04-25,100.2104,62.836999999999996,72.546,121.7849,25.7251,91.5875,133.0945,48.8054,74.0724,78.1966
2016-04-26,99.5142,63.3152,71.1288,124.1042,25.7982,91.1386,133.3723,49.1165,74.4933,78.0179
2016-04-27,93.2869,63.3439,71.9254,127.6809,25.9993,91.8389,133.6143,48.485,72.7914,78.2859
2016-04-28,90.4354,62.9709,72.8795,125.5572,26.1729,93.2395,134.8601,48.0137,73.1025,79.0274
2016-04-29,89.3959,62.5788,72.0181,125.5572,25.5515,91.9377,131.8128,47.0334,72.9835,78.6433
2016-05-02,89.3006,62.8179,71.9903,124.8214,25.122,91.7402,130.8001,47.0052,73.3129,78.9738
2016-05-03,90.7692,62.0241,72.1014,123.4056,25.0123,92.7547,130.1996,47.7027,74.0907,79.626
2016-05-04,89.8251,61.4598,70.7305,121.9153,24.5462,90.96799999999999,129.1778,46.9203,74.2097,78.7148
2016-05-05,89.4605,61.1346,68.7668,123.0237,24.1624,90.3126,129.2854,47.0052,74.6672,78.5629
2016-05-06,88.9616,61.6989,67.4237,124.1228,23.9522,91.0578,131.275,47.0711,74.3927,78.6522
2016-05-09,89.0288,61.192,67.9517,123.0424,24.2447,91.4529,133.2839,47.4953,75.1522,79.0721
2016-05-10,89.6332,62.0145,65.5619,125.4911,24.2264,90.0971,133.3292,47.1937,75.143,79.1257
2016-05-11,88.7601,61.7754,67.1644,124.8995,24.7016,90.9231,135.7091,48.0891,75.4724,80.3999
2016-05-12,86.6781,61.5363,67.0903,126.23299999999999,24.4,90.8064,134.7861,48.1174,75.1705,80.0125
2016-05-13,86.8508,61.3259,66.4141,124.0731,24.3726,91.6863,134.6865,48.551,75.4084,80.7873
2016-05-16,90.0746,61.2781,64.9043,125.97,24.2447,90.4473,133.673,48.1457,74.3286,79.8774
2016-05-17,89.7004,60.0251,65.4878,124.4863,24.6468,91.8389,135.2476,48.8526,74.6947,80.6973
2016-05-18,90.727,60.751999999999995,65.812,123.0119,24.3543,91.4124,133.9264,47.9414,73.7705,80.6612
2016-05-19,90.3816,60.006,65.3859,120.2791,24.4183,90.7864,133.3292,48.2261,73.0659,80.499
2016-05-20,91.3603,61.1346,64.3114,119.6312,25.1951,90.5959,131.1484,47.7611,73.377,81.1838
2016-05-23,92.5212,60.818999999999996,64.719,119.8096,25.5606,90.5414,133.2477,48.0458,73.2214,80.8504
2016-05-24,93.9316,62.0432,65.2099,119.7345,25.5332,90.1694,132.8134,47.4858,73.3861,80.7243
2016-05-25,95.5819,62.464,65.8491,121.0116,26.0175,90.9043,134.2069,48.9665,74.0907,80.7873
2016-05-26,96.3399,62.3875,67.22,121.4342,26.4288,92.3379,137.2655,49.4695,74.5574,81.3189
2016-05-27,96.2823,62.6649,66.7661,121.3497,26.4105,92.0929,137.9442,49.2512,74.3195,80.9045
2016-05-31,95.8122,62.8944,66.6549,118.4667,26.4288,92.5647,138.3062,49.6594,74.5116,81.0937
2016-06-01,94.4689,63.0379,67.1644,118.7108,26.5476,91.6393,139.1206,50.3048,74.1548,80.2017
2016-06-02,93.7589,63.5161,66.9421,119.124,26.4105,91.7572,138.0076,50.1624,74.8411,80.3999
2016-06-03,93.9508,62.6362,68.1925,119.6218,26.575,91.2128,138.9034,49.8112,74.9875,79.7603
2016-06-06,94.632,63.0666,69.5079,123.8665,26.6207,91.3308,138.3514,49.1563,75.4633,79.6161
2016-06-07,95.0158,63.0187,70.7861,123.8946,26.5933,91.7935,138.2066,49.479,75.7378,80.49
2016-06-08,94.9295,63.3726,71.1474,124.8995,26.5659,93.7443,138.7496,49.4505,75.32600000000001,81.7243
2016-06-09,95.6107,62.8466,72.3515,124.9934,26.6298,93.5356,139.3559,49.3936,75.628,81.7964
2016-06-10,94.8239,62.1388,71.4716,123.1528,26.6298,93.2815,138.83100000000002,48.9949,76.1038,81.6883
2016-06-13,93.3943,60.8955,70.4249,122.0071,26.5293,92.5285,137.8809,48.8621,76.1313,81.0666
2016-06-14,93.5095,58.4088,69.6838,122.5517,26.3557,92.6373,136.8945,47.5902,75.5548,81.6162
2016-06-15,93.2024,58.7435,69.3411,122.2324,26.4653,91.8933,136.6954,47.29600000000001,76.2685,81.4721
2016-06-16,93.5958,59.2313,69.5356,121.4906,26.182,91.3036,136.3516,47.1631,75.9025,81.2288
2016-06-17,91.4658,59.1644,69.4615,121.9132,26.3831,91.7028,136.6954,47.8275,76.3234,82.1838
2016-06-20,91.2451,59.5852,70.3322,124.6647,26.4562,92.1565,137.537,47.5807,76.0672,81.7333
2016-06-21,92.0223,59.5756,70.7954,123.5096,26.3191,93.1001,139.003,47.5238,75.9849,82.0937
2016-06-22,91.6769,59.2504,70.851,123.7444,26.2917,93.6717,139.4011,48.5868,76.3234,82.4631
2016-06-23,92.2046,60.4938,70.7954,125.416,26.246,92.8097,138.3786,48.397,76.4698,82.1388
2016-06-24,89.61399999999999,57.4428,72.4534,118.8141,26.7029,94.7605,140.5775,49.2702,77.0555,82.7064
2016-06-27,88.3092,55.1569,67.646,115.2268,25.3596,92.4559,132.6505,47.29600000000001,75.2711,80.5351
2016-06-28,89.7963,55.3769,66.1177,116.3443,24.9575,91.0586,129.8543,45.9672,74.3286,80.0576
2016-06-29,90.5735,57.3186,67.1736,119.2555,25.3961,92.2109,131.8451,46.9258,75.4541,81.9045
2016-06-30,91.7249,58.4048,68.7576,121.9601,25.8256,93.835,134.3427,47.9699,76.7809,83.301
2016-07-01,92.0031,58.3376,70.2211,121.7911,26.2186,95.1143,137.347,48.5678,77.4764,84.4542
2016-07-05,91.1396,56.8572,70.8139,119.2367,26.3191,94.4973,137.8628,48.5583,77.577,84.5443
2016-07-06,91.6577,57.1745,68.8965,119.2273,26.1255,93.9711,137.2565,48.5678,78.181,83.8055
2016-07-07,92.0511,57.4917,69.3133,119.4246,26.4851,94.8875,137.8809,48.7672,77.8058,84.7695
2016-07-08,92.7611,59.1065,69.5171,122.1667,26.5036,93.4993,138.089,48.7672,77.6228,83.7514
2016-07-11,93.0489,59.7506,71.6661,123.9979,26.9831,95.0599,139.7721,49.6404,78.4829,84.274
2016-07-12,93.4711,60.558,72.0644,122.8429,27.1399,95.6224,140.5594,49.9156,78.4646,84.5893
2016-07-13,92.9434,60.6541,73.9169,122.1855,27.3059,96.8836,142.1068,50.5041,78.4646,85.5443
2016-07-14,94.7855,61.1444,73.815,123.5378,27.435,96.7656,142.9936,50.7888,78.5927,85.4813
2016-07-15,94.77600000000001,61.3078,74.1578,124.3266,27.4442,96.811,145.0387,51.0071,78.5744,85.5443
2016-07-18,95.7834,61.5096,74.7506,125.3033,27.4995,97.1104,144.5862,50.9692,78.7025,85.6975
2016-07-19,95.8218,61.673,74.6478,126.4584,27.5825,96.2575,144.6586,51.216,78.6293,85.4272
2016-07-20,95.9081,61.9806,74.5729,126.5147,27.5917,96.2122,144.4053,50.3902,78.84899999999999,85.1119
2016-07-21,95.3996,60.9713,74.5262,125.3972,28.2465,95.8039,146.016,53.0668,78.6825,84.6254
2016-07-22,94.6608,61.7884,74.8254,125.3408,28.2004,95.6224,145.1925,52.9624,78.6272,84.5533
2016-07-25,93.3943,61.8365,74.2363,124.8431,28.3203,95.8674,146.6585,53.6932,79.0514,84.6974
2016-07-26,92.7515,61.8749,73.59100000000001,126.6368,28.394000000000002,93.5174,147.1833,53.8451,79.1252,83.0667
2016-07-27,98.7769,62.0864,77.3879,127.6792,28.476999999999997,93.1636,146.7037,53.8736,78.6364,82.4631
2016-07-28,100.1106,62.2786,78.6504,124.9089,28.3664,92.7825,146.4413,53.3325,77.8894,81.9045
2016-07-29,99.9858,61.9614,77.5469,125.5193,28.1451,92.3561,146.025,53.3515,78.2122,81.2648
2016-08-01,101.7513,61.6442,77.3972,125.0967,28.1543,92.9821,145.3464,53.7976,78.9315,80.1387
2016-08-02,100.2449,61.0098,76.6397,123.5847,28.3387,89.9244,146.0974,53.7027,79.6877,77.3548
2016-08-03,101.5018,61.3558,75.9757,123.8383,28.2373,90.36,145.3102,53.7027,80.0105,78.4179
2016-08-04,102.1288,61.4616,76.7145,123.2185,28.3295,91.2854,145.3916,54.0729,79.2819,78.8233
2016-08-05,103.6819,62.9803,76.4714,123.7068,28.4033,91.0858,146.1879,54.4715,79.3557,78.8143
2016-08-08,104.5405,63.2783,77.2102,124.1388,28.6246,91.1947,147.9525,55.0125,79.1067,78.8864
2016-08-09,104.9649,62.8554,78.0332,124.5426,28.5969,91.8207,147.8978,55.1075,79.0883,79.8143
2016-08-10,104.1836,62.2306,77.4627,125.2528,28.5324,91.9296,147.6513,55.2403,79.3004,79.9134
2016-08-11,104.116,62.9419,77.2944,125.9345,28.4494,90.859,147.9343,55.0695,79.5955,78.5141
2016-08-12,104.3572,62.8458,77.8461,126.0292,28.5416,92.0022,149.2577,55.3352,79.9828,78.7958
2016-08-15,105.6113,63.0861,77.6217,127.5063,28.4678,92.6918,147.8156,54.9936,80.2687,79.8225
2016-08-16,105.5148,62.7689,78.6972,127.8283,28.7629,93.2452,147.7517,55.1644,80.2503,79.7862
2016-08-17,105.3605,63.1341,78.8281,127.5632,28.6984,93.1092,146.6747,54.8588,79.8445,79.8861
2016-08-18,105.2254,63.0861,78.9403,127.8283,28.3295,93.7235,146.4374,54.9734,80.1949,80.0588
2016-08-19,105.4955,62.9899,77.9771,127.29799999999999,28.1082,94.9429,147.2771,55.0116,80.6376,80.7857
2016-08-22,104.6755,62.8265,78.4073,127.8188,28.1451,93.8151,146.0723,55.0307,80.5177,79.7771
2016-08-23,105.0035,63.1341,78.1735,127.014,28.2465,93.4667,146.0358,55.0784,80.0935,79.9497
2016-08-24,104.2125,62.6343,78.5662,126.2091,28.5693,93.2283,146.2731,55.2886,80.6007,79.7044
2016-08-25,103.7688,62.4805,77.762,125.9156,28.643,93.7051,145.1687,55.3459,80.5177,79.977
2016-08-26,103.161,62.2786,77.4721,125.2054,28.8551,93.4209,144.7854,55.556000000000004,81.0618,79.4682
2016-08-29,103.0453,62.9803,77.3037,125.8398,28.9105,92.8983,144.5024,55.4223,80.7667,79.2955
2016-08-30,102.2542,62.913000000000004,77.7152,123.8609,29.1226,93.5676,145.7803,55.4891,81.4307,79.8134
2016-08-31,102.3507,63.038000000000004,77.1354,122.5731,29.0857,93.2467,145.4882,55.2886,80.7298,79.5227
2016-09-01,102.9584,62.3459,76.6397,122.9992,28.9935,92.2198,145.0136,54.8779,80.5177,79.1774
2016-09-02,103.9231,62.6631,76.1721,124.1923,29.1226,91.8805,145.616,55.001999999999995,81.4399,78.9048
2016-09-06,103.8942,63.211000000000006,76.3966,125.9251,29.3531,92.5407,145.6251,55.0784,81.3385,79.4318
2016-09-07,104.5308,63.6244,76.7613,125.5937,29.39,93.916,146.3553,55.0211,81.7442,80.4767
2016-09-08,101.7912,63.6724,78.295,125.8398,29.3162,94.3286,147.5327,55.0689,81.1079,80.1769
2016-09-09,99.4857,62.5958,78.1267,121.70200000000001,29.0211,95.4655,145.1231,54.8492,80.9511,80.9129
2016-09-12,101.714,63.3456,75.5549,123.2075,28.4494,92.8524,142.102,53.6841,79.5309,78.9048
2016-09-13,104.1353,61.8653,76.6117,121.9198,28.9935,93.751,144.4751,54.4863,81.3846,79.3137
2016-09-14,107.8203,61.0194,75.0312,120.8877,28.643,91.1654,142.2115,53.9897,80.2779,77.4238
2016-09-15,111.4861,61.3558,75.77,120.9824,28.5877,90.2393,140.6051,53.7318,80.241,76.8695
2016-09-16,110.859,61.1924,76.7145,119.9692,28.8736,91.2295,142.0746,54.62,81.2094,77.3056
2016-09-19,109.5664,61.5769,76.7332,120.7078,28.4402,89.7075,140.4134,54.6773,81.2001,76.3516
2016-09-20,109.5567,61.2501,76.5743,121.0013,28.6061,89.8909,141.3536,54.3717,81.4952,76.1699
2016-09-21,109.5374,61.7884,76.4059,123.6242,28.6799,89.5792,140.9702,54.2571,81.6889,74.9977
2016-09-22,110.5696,62.1248,78.0612,124.8646,28.9197,91.3487,141.9559,55.1644,80.9696,75.6883
2016-09-23,108.7271,61.3751,78.0893,124.7793,29.1963,91.6697,142.4853,55.2217,82.06700000000001,75.9064
2016-09-26,108.8911,60.9617,77.098,123.6336,28.9012,90.9728,141.454,54.8492,80.9327,75.8246
2016-09-27,109.0937,61.7884,77.0325,124.3438,28.6523,90.5694,140.5412,54.343,81.0157,75.4702
2016-09-28,109.9233,61.7307,77.5095,125.2054,29.0303,90.7528,143.0877,55.3459,81.486,75.6338
2016-09-29,108.2159,60.9137,80.9791,124.0692,29.0488,93.6593,144.4751,55.4223,82.5004,78.9593
2016-09-30,109.0551,61.5577,81.80199999999999,124.7415,28.9474,92.8524,144.3108,54.8206,81.3661,78.5596
2016-10-03,108.5438,61.3366,83.0178,125.3475,29.2517,94.3653,144.9862,55.0116,82.7679,79.3046
2016-10-04,109.0069,61.4327,82.5596,125.2244,29.2889,93.9343,143.8544,54.8397,81.7627,79.0956
2016-10-05,109.0551,62.1766,81.8394,127.5063,29.1494,92.8524,142.8048,54.6678,81.4768,78.3687
2016-10-06,109.8654,59.8387,83.6257,127.2791,29.3726,93.7326,143.3707,55.0498,81.9379,79.0502
2016-10-07,110.0294,59.6648,83.5041,126.7394,29.2703,93.6868,143.1881,55.1453,82.2791,79.0866
2016-10-10,111.9491,59.8001,82.7372,128.6237,29.261,93.7693,142.0837,55.2026,82.9984,78.814
2016-10-11,112.1903,58.7953,82.5034,126.6352,29.261,95.3372,143.3159,55.4318,82.1316,80.3586
2016-10-12,113.1935,58.6311,81.80199999999999,126.086,28.8612,94.4753,141.2805,54.62,81.652,79.7226
2016-10-13,112.8462,58.3606,81.9049,126.2943,28.2103,93.6593,140.8242,54.5436,81.6797,79.1683
2016-10-14,113.4733,58.1094,81.3344,126.40799999999999,28.0522,92.4123,140.3039,54.3621,81.3753,78.6504
2016-10-17,113.3961,57.8679,81.9891,126.8814,28.0615,92.6782,140.9702,54.8397,81.5506,78.6322
2016-10-18,113.3189,58.0418,81.6337,127.92299999999999,28.0987,92.9349,141.2623,54.6487,80.9972,78.6322
2016-10-19,112.9813,59.1721,81.5682,128.9456,28.3033,93.3292,137.5657,55.0689,80.6468,78.8412
2016-10-20,112.9234,64.5145,82.2977,128.6237,28.2196,93.7693,138.0586,54.9447,79.494,79.2047
2016-10-21,112.4797,65.0748,81.7316,128.4248,28.0429,93.4026,138.2959,54.6773,78.9271,79.241
2016-10-24,113.4926,64.814,81.4486,130.1481,28.0336,92.8799,136.5709,56.979,78.3695,78.7049
2016-10-25,114.0714,64.4759,81.1278,131.6347,28.3219,92.2931,137.4288,58.2588,78.1558,78.9684
2016-10-26,111.5054,64.5338,79.7032,137.8084,28.2103,92.39399999999999,137.7118,58.2493,80.8229,78.7958
2016-10-27,110.4346,64.6594,79.373,135.6968,28.4056,92.7791,138.5606,57.9054,81.2225,79.132
2016-10-28,109.7014,64.1957,78.3163,135.4128,28.2475,91.6146,139.9662,57.3992,80.4605,78.9775
2016-10-31,109.5278,64.1667,79.1371,134.8636,28.4428,95.1905,139.2908,57.1796,80.7021,77.0331
2016-11-01,107.5502,64.0025,78.7409,134.8446,28.5264,96.0432,140.2765,57.2273,80.6649,75.7065
2016-11-02,107.6467,63.2296,77.5898,133.2728,28.3405,97.6294,139.4551,57.1127,80.7114,76.0063
2016-11-03,106.4929,63.1137,76.5237,132.5816,28.2568,96.63,138.6884,56.7594,80.6092,75.8246
2016-11-04,105.5329,63.2876,76.6747,132.1271,28.1917,96.63,139.0717,56.5492,80.4791,76.0154
2016-11-07,107.0552,64.7271,77.6559,135.4317,28.0708,96.0707,139.1265,56.0717,79.0665,75.9336
2016-11-08,107.6855,64.7947,79.0145,135.6798,28.7682,97.9686,142.1294,57.7049,80.4419,77.6418
2016-11-09,107.51100000000001,66.408,79.8919,138.4373,28.824,98.37200000000001,142.9121,57.7526,81.2783,78.20100000000001
2016-11-10,104.5148,67.7315,86.0432,140.9181,29.1587,98.6929,142.5806,57.4661,79.8564,79.0627
2016-11-11,105.1354,68.1083,88.166,141.71,28.824,98.8305,147.5632,56.0622,77.0964,79.796
2016-11-14,102.49799999999999,69.9632,87.7509,143.1126,29.1587,97.7761,148.5303,56.3678,77.6725,78.531
2016-11-15,103.8555,70.0115,88.8453,141.3188,29.168000000000003,97.7302,145.71200000000002,55.5082,77.1335,78.1735
2016-11-16,106.648,69.2483,89.1,139.7254,29.4748,99.9032,146.1357,56.6043,77.7097,79.5852
2016-11-17,106.6092,69.3449,88.0716,138.6663,29.354,100.3385,146.7067,57.3543,77.3101,78.6043
2016-11-18,106.7159,68.5914,87.5339,139.6395,27.9407,100.1255,147.1764,58.3062,77.1986,78.1277
2016-11-21,108.3351,69.113,87.1188,140.2788,28.0615,101.1256,147.7198,58.0274,76.2042,78.1735
2016-11-22,108.40299999999999,69.2869,87.6471,142.6642,27.9407,102.0332,149.9118,58.5177,76.79899999999999,79.2827
2016-11-23,107.8503,70.4076,88.3264,142.8741,27.7919,102.4406,149.8197,58.7677,76.9105,79.4568
2016-11-25,108.3933,70.3883,90.7416,143.1603,27.6245,102.7925,149.1842,58.0754,76.8361,79.6768
2016-11-28,108.18,69.683,90.3926,142.9027,27.9778,102.7925,150.2526,58.2004,77.561,79.8602
2016-11-29,108.0733,69.0647,89.53399999999999,144.687,27.8198,102.3295,151.5235,58.2774,77.1986,79.2643
2016-11-30,107.1619,69.5961,88.7226,143.6565,27.7361,101.2553,150.6117,58.7389,77.0313,78.7418
2016-12-01,106.1632,70.0695,90.1567,145.4026,27.7268,103.3111,149.4052,57.9408,76.6317,80.0252
2016-12-02,106.5607,69.4222,90.7982,145.269,27.3828,104.9132,147.1948,56.9216,76.0741,79.9702
2016-12-05,105.7947,69.5864,89.7604,145.1831,27.1968,104.6447,147.379,56.9697,76.5759,79.7868
2016-12-06,106.6092,69.8569,89.1095,145.2594,27.4572,104.8762,147.2132,57.9024,77.1242,80.1902
2016-12-07,107.6564,71.7697,89.8359,147.0723,27.2712,104.4224,147.6829,57.6428,77.0499,80.2635
2016-12-08,108.7133,72.3687,91.8266,148.265,27.8477,105.9782,151.7722,59.0081,78.2301,80.73100000000001
2016-12-09,110.4877,72.2335,90.8265,149.3146,27.8477,106.6542,152.2972,58.662,77.5982,80.9602
2016-12-12,109.8574,71.0838,90.1284,149.9539,27.95,107.2469,153.3655,59.585,78.4067,81.5835
